 80 DB 99 79,1,1634099491,
 80 DB 99 79,1,1634099493,
 80 DB 99 79,1,1634099643,
 80 DB 99 79,0,1634099655,
 80 DB 99 79,0,1634099656,
 80 DB 99 79,1,1634099491,
 80 DB 99 79,1,1634099493,
 80 DB 99 79,1,1634099643,
 80 DB 99 79,0,1634099655,
 80 DB 99 79,0,1634099656,
 80 DB 99 79,1,1634099664,
 80 DB 99 79,1,1634099667,
 80 DB 99 79,1,1634099667,
 80 DB 99 79,0,1634099672,
 80 DB 99 79,0,1634099681,
 80 DB 99 79,1,1634099685,
 80 DB 99 79,1,1634099689,
 80 DB 99 79,0,1634099691,
 80 DB 99 79,1,1634100186,
 80 DB 99 79,0,1634100189,
 80 DB 99 79,1,1634100193,
 80 DB 99 79,0,1634100194,
 80 DB 99 79,0,1634100198,
 80 DB 99 79,1,1634100200,
 80 DB 99 79,1,1634100201,
 80 DB 99 79,1,1634100204,
 80 DB 99 79,1,1634100205,
 80 DB 99 79,1,1634100205,
 80 DB 99 79,0,1634100211,
 80 DB 99 79,0,1634100214,
 80 DB 99 79,0,1634100218,
 80 DB 99 79,0,1634100274,
 80 DB 99 79,0,1634100317,
 80 DB 99 79,1,1634100324,
 80 DB 99 79,1,1634100327,
 80 DB 99 79,0,1634100332,
 80 DB 99 79,1,1634099491,
 80 DB 99 79,1,1634099493,
 80 DB 99 79,1,1634099643,
 80 DB 99 79,0,1634099655,
 80 DB 99 79,0,1634099656,
 80 DB 99 79,1,1634099664,
 80 DB 99 79,1,1634099667,
 80 DB 99 79,1,1634099667,
 80 DB 99 79,0,1634099672,
 80 DB 99 79,0,1634099681,
 80 DB 99 79,1,1634099685,
 80 DB 99 79,1,1634099689,
 80 DB 99 79,0,1634099691,
 80 DB 99 79,1,1634100186,
 80 DB 99 79,0,1634100189,
 80 DB 99 79,1,1634100193,
 80 DB 99 79,0,1634100194,
 80 DB 99 79,0,1634100198,
 80 DB 99 79,1,1634100200,
 80 DB 99 79,1,1634100201,
 80 DB 99 79,1,1634100204,
 80 DB 99 79,1,1634100205,
 80 DB 99 79,1,1634100205,
 80 DB 99 79,0,1634100211,
 80 DB 99 79,0,1634100214,
 80 DB 99 79,0,1634100218,
 80 DB 99 79,0,1634100274,
 80 DB 99 79,0,1634100317,
 80 DB 99 79,1,1634100324,
 80 DB 99 79,1,1634100327,
 80 DB 99 79,0,1634100332,
 80 DB 99 79,1,1634099491,
 80 DB 99 79,1,1634099493,
 80 DB 99 79,1,1634099643,
 80 DB 99 79,0,1634099655,
 80 DB 99 79,0,1634099656,
 80 DB 99 79,1,1634099664,
 80 DB 99 79,1,1634099667,
 80 DB 99 79,1,1634099667,
 80 DB 99 79,0,1634099672,
 80 DB 99 79,0,1634099681,
 80 DB 99 79,1,1634099685,
 80 DB 99 79,1,1634099689,
 80 DB 99 79,0,1634099691,
 80 DB 99 79,1,1634100186,
 80 DB 99 79,0,1634100189,
 80 DB 99 79,1,1634100193,
 80 DB 99 79,0,1634100194,
 80 DB 99 79,0,1634100198,
 80 DB 99 79,1,1634100200,
 80 DB 99 79,1,1634100201,
 80 DB 99 79,1,1634100204,
 80 DB 99 79,1,1634100205,
 80 DB 99 79,1,1634100205,
 80 DB 99 79,0,1634100211,
 80 DB 99 79,0,1634100214,
 80 DB 99 79,0,1634100218,
 80 DB 99 79,0,1634100274,
 80 DB 99 79,0,1634100317,
 80 DB 99 79,1,1634100324,
 80 DB 99 79,1,1634100327,
 80 DB 99 79,0,1634100332,
 80 DB 99 79,1,1634099491,
 80 DB 99 79,1,1634099493,
 80 DB 99 79,1,1634099643,
 80 DB 99 79,0,1634099655,
 80 DB 99 79,0,1634099656,
 80 DB 99 79,1,1634099664,
 80 DB 99 79,1,1634099667,
 80 DB 99 79,1,1634099667,
 80 DB 99 79,0,1634099672,
 80 DB 99 79,0,1634099681,
 80 DB 99 79,1,1634099685,
 80 DB 99 79,1,1634099689,
 80 DB 99 79,0,1634099691,
 80 DB 99 79,1,1634100186,
 80 DB 99 79,0,1634100189,
 80 DB 99 79,1,1634100193,
 80 DB 99 79,0,1634100194,
 80 DB 99 79,0,1634100198,
 80 DB 99 79,1,1634100200,
 80 DB 99 79,1,1634100201,
 80 DB 99 79,1,1634100204,
 80 DB 99 79,1,1634100205,
 80 DB 99 79,1,1634100205,
 80 DB 99 79,0,1634100211,
 80 DB 99 79,0,1634100214,
 80 DB 99 79,0,1634100218,
 80 DB 99 79,0,1634100274,
 80 DB 99 79,0,1634100317,
 80 DB 99 79,1,1634100324,
 80 DB 99 79,1,1634100327,
 80 DB 99 79,0,1634100332,
 80 DB 99 79,1,1634099491,
 80 DB 99 79,1,1634099493,
 80 DB 99 79,1,1634099643,
 80 DB 99 79,0,1634099655,
 80 DB 99 79,0,1634099656,
 80 DB 99 79,1,1634099664,
 80 DB 99 79,1,1634099667,
 80 DB 99 79,1,1634099667,
 80 DB 99 79,0,1634099672,
 80 DB 99 79,0,1634099681,
 80 DB 99 79,1,1634099685,
 80 DB 99 79,1,1634099689,
 80 DB 99 79,0,1634099691,
 80 DB 99 79,1,1634100186,
 80 DB 99 79,0,1634100189,
 80 DB 99 79,1,1634100193,
 80 DB 99 79,0,1634100194,
 80 DB 99 79,0,1634100198,
 80 DB 99 79,1,1634100200,
 80 DB 99 79,1,1634100201,
 80 DB 99 79,1,1634100204,
 80 DB 99 79,1,1634100205,
 80 DB 99 79,1,1634100205,
 80 DB 99 79,0,1634100211,
 80 DB 99 79,0,1634100214,
 80 DB 99 79,0,1634100218,
 80 DB 99 79,0,1634100274,
 80 DB 99 79,0,1634100317,
 80 DB 99 79,1,1634100324,
 80 DB 99 79,1,1634100327,
 80 DB 99 79,0,1634100332,
 80 DB 99 79,1,1634099491,
 80 DB 99 79,1,1634099493,
 80 DB 99 79,1,1634099643,
 80 DB 99 79,0,1634099655,
 80 DB 99 79,0,1634099656,
 80 DB 99 79,1,1634099664,
 80 DB 99 79,1,1634099667,
 80 DB 99 79,1,1634099667,
 80 DB 99 79,0,1634099672,
 80 DB 99 79,0,1634099681,
 80 DB 99 79,1,1634099685,
 80 DB 99 79,1,1634099689,
 80 DB 99 79,0,1634099691,
 80 DB 99 79,1,1634100186,
 80 DB 99 79,0,1634100189,
 80 DB 99 79,1,1634100193,
 80 DB 99 79,0,1634100194,
 80 DB 99 79,0,1634100198,
 80 DB 99 79,1,1634100200,
 80 DB 99 79,1,1634100201,
 80 DB 99 79,1,1634100204,
 80 DB 99 79,1,1634100205,
 80 DB 99 79,1,1634100205,
 80 DB 99 79,0,1634100211,
 80 DB 99 79,0,1634100214,
 80 DB 99 79,0,1634100218,
 80 DB 99 79,0,1634100274,
 80 DB 99 79,0,1634100317,
 80 DB 99 79,1,1634100324,
 80 DB 99 79,1,1634100327,
 80 DB 99 79,0,1634100332,
 80 DB 99 79,1,1634099491,
 80 DB 99 79,1,1634099493,
 80 DB 99 79,1,1634099643,
 80 DB 99 79,0,1634099655,
 80 DB 99 79,0,1634099656,
 80 DB 99 79,1,1634099664,
 80 DB 99 79,1,1634099667,
 80 DB 99 79,1,1634099667,
 80 DB 99 79,0,1634099672,
 80 DB 99 79,0,1634099681,
 80 DB 99 79,1,1634099685,
 80 DB 99 79,1,1634099689,
 80 DB 99 79,0,1634099691,
 80 DB 99 79,1,1634100186,
 80 DB 99 79,0,1634100189,
 80 DB 99 79,1,1634100193,
 80 DB 99 79,0,1634100194,
 80 DB 99 79,0,1634100198,
 80 DB 99 79,1,1634100200,
 80 DB 99 79,1,1634100201,
